group,participant,bin,targetCount,distractorCount,targetProp,target,verb,condition,coda,eLog,wts,landmark,lm_bin,landmark_2,phon_prob,biphon_prob,freq,pstm,wm
lb,L33,157,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_coda_start,0.1185,0.0055,47,NA,NA
lb,L33,140,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.1146,0.0136,NA,NA,NA
lb,L33,128,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.2548,0.0158,17,NA,NA
lb,L33,151,0,10,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,151,tw_syl1_end,0.2422,0.053900000000000003,87,NA,NA
lb,L33,130,10,0,1,sacó,sacar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,130,tw_syl1_end,0.201,0.0114,NA,NA,NA
lb,L33,129,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,129,tw_syl1_end,0.1638,0.0065,45,NA,NA
lb,L33,136,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,136,tw_syl1_end,0.0908,0.0016,9,NA,NA
lb,L33,148,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,148,tw_coda_start,0.2911,0.0703,197,NA,NA
lb,L33,155,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,155,tw_coda_start,0.3361,0.0447,NA,NA,NA
lb,L33,134,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.1391,0.002,NA,NA,NA
lb,L33,129,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,129,tw_coda_start,0.2484,0.022,NA,NA,NA
lb,L33,150,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,150,tw_coda_start,0.2947,0.0356,128,NA,NA
lb,L48,128,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_syl1_end,0.2518,0.0132,53,NA,NA
lb,L48,157,0,10,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_syl1_end,0.1946,5e-4,371,NA,NA
lb,L48,132,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,132,tw_coda_start,0.2871,0.0384,89,NA,NA
lb,L48,171,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,171,tw_coda_start,0.1185,0.0055,174,NA,NA
lb,L48,131,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,131,tw_syl1_end,0.1146,0.0136,NA,NA,NA
lb,L48,134,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.2548,0.0158,87,NA,NA
lb,L48,141,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,141,tw_syl1_end,0.2422,0.053900000000000003,23,NA,NA
lb,L48,139,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,139,tw_syl1_end,0.201,0.0114,NA,NA,NA
lb,L48,143,0,10,0,graba,grabar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,143,tw_syl1_end,0.0908,0.0016,10,NA,NA
lb,L48,140,0,10,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,140,tw_coda_start,0.2911,0.0703,72,NA,NA
lb,L48,162,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,162,tw_coda_start,0.3361,0.0447,NA,NA,NA
lb,L48,128,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.1391,0.002,NA,NA,NA
lb,L48,133,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,133,tw_coda_start,0.2484,0.022,NA,NA,NA
lb,L48,142,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,142,tw_coda_start,0.2947,0.0356,109,NA,NA
lb,L48,154,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,154,tw_coda_start,0.2542,0.0236,NA,NA,NA
lb,L46,128,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_syl1_end,0.2518,0.0132,53,NA,NA
lb,L46,157,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,157,tw_syl1_end,0.1946,5e-4,371,NA,NA
lb,L46,132,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,132,tw_coda_start,0.2871,0.0384,89,NA,NA
lb,L46,171,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,171,tw_coda_start,0.1185,0.0055,174,NA,NA
lb,L46,131,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,131,tw_syl1_end,0.1146,0.0136,NA,NA,NA
lb,L46,134,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.2548,0.0158,87,NA,NA
lb,L46,141,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,141,tw_syl1_end,0.2422,0.053900000000000003,23,NA,NA
lb,L46,139,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,139,tw_syl1_end,0.201,0.0114,NA,NA,NA
lb,L46,123,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,123,tw_syl1_end,0.1638,0.0065,10,NA,NA
lb,L46,143,0,10,0,graba,grabar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,143,tw_syl1_end,0.0908,0.0016,10,NA,NA
lb,L46,140,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,140,tw_coda_start,0.2911,0.0703,72,NA,NA
lb,L46,162,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,162,tw_coda_start,0.3361,0.0447,NA,NA,NA
lb,L46,128,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.1391,0.002,NA,NA,NA
lb,L46,133,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,133,tw_coda_start,0.2484,0.022,NA,NA,NA
lb,L46,142,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,142,tw_coda_start,0.2947,0.0356,109,NA,NA
lb,L46,154,0,10,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,154,tw_coda_start,0.2542,0.0236,NA,NA,NA
hs,HS05,140,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.2518,0.0132,50,NA,NA
hs,HS05,152,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,152,tw_syl1_end,0.1946,5e-4,61,NA,NA
hs,HS05,145,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,145,tw_coda_start,0.2871,0.0384,110,NA,NA
hs,HS05,157,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_coda_start,0.1185,0.0055,47,NA,NA
hs,HS05,140,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.1146,0.0136,NA,NA,NA
hs,HS05,128,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.2548,0.0158,17,NA,NA
hs,HS05,151,10,0,1,come,comer,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,151,tw_syl1_end,0.2422,0.053900000000000003,87,NA,NA
hs,HS05,130,0,10,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,130,tw_syl1_end,0.201,0.0114,NA,NA,NA
hs,HS05,129,0,10,0,lava,lavar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,129,tw_syl1_end,0.1638,0.0065,45,NA,NA
hs,HS05,136,10,0,1,grabó,grabar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,136,tw_syl1_end,0.0908,0.0016,9,NA,NA
hs,HS05,148,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,148,tw_coda_start,0.2911,0.0703,197,NA,NA
hs,HS05,155,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,155,tw_coda_start,0.3361,0.0447,NA,NA,NA
hs,HS05,134,0,7,0,guarda,guardar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.1391,0.002,NA,NA,NA
hs,HS05,129,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,129,tw_coda_start,0.2484,0.022,NA,NA,NA
hs,HS05,150,0,10,0,cambia,cambiar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,150,tw_coda_start,0.2947,0.0356,128,NA,NA
hs,HS05,144,10,0,1,lanzó,lanzar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,144,tw_coda_start,0.2542,0.0236,NA,NA,NA
lb,L41,140,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.2518,0.0132,50,NA,NA
lb,L41,152,0,5,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,152,tw_syl1_end,0.1946,5e-4,61,NA,NA
lb,L41,145,0,0,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,145,tw_coda_start,0.2871,0.0384,110,NA,NA
lb,L41,157,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_coda_start,0.1185,0.0055,47,NA,NA
lb,L41,140,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.1146,0.0136,NA,NA,NA
lb,L41,128,10,0,1,pintó,pintar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.2548,0.0158,17,NA,NA
lb,L41,151,0,1,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,151,tw_syl1_end,0.2422,0.053900000000000003,87,NA,NA
lb,L41,130,10,0,1,sacó,sacar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,130,tw_syl1_end,0.201,0.0114,NA,NA,NA
lb,L41,129,0,10,0,lava,lavar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,129,tw_syl1_end,0.1638,0.0065,45,NA,NA
lb,L41,136,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,136,tw_syl1_end,0.0908,0.0016,9,NA,NA
lb,L41,148,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,148,tw_coda_start,0.2911,0.0703,197,NA,NA
lb,L41,155,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,155,tw_coda_start,0.3361,0.0447,NA,NA,NA
lb,L41,134,0,10,0,guarda,guardar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.1391,0.002,NA,NA,NA
lb,L41,129,10,0,1,rompió,romper,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,129,tw_coda_start,0.2484,0.022,NA,NA,NA
lb,L41,150,0,10,0,cambia,cambiar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,150,tw_coda_start,0.2947,0.0356,128,NA,NA
lb,L41,144,0,10,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,144,tw_coda_start,0.2542,0.0236,NA,NA,NA
lb,L15,140,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.2518,0.0132,50,NA,9
lb,L15,152,0,10,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,152,tw_syl1_end,0.1946,5e-4,61,NA,9
lb,L15,145,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,145,tw_coda_start,0.2871,0.0384,110,NA,9
lb,L15,157,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_coda_start,0.1185,0.0055,47,NA,9
lb,L15,140,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.1146,0.0136,NA,NA,9
lb,L15,128,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.2548,0.0158,17,NA,9
lb,L15,151,0,10,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,151,tw_syl1_end,0.2422,0.053900000000000003,87,NA,9
lb,L15,130,0,10,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,130,tw_syl1_end,0.201,0.0114,NA,NA,9
lb,L15,129,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,129,tw_syl1_end,0.1638,0.0065,45,NA,9
lb,L15,136,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,136,tw_syl1_end,0.0908,0.0016,9,NA,9
lb,L15,148,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,148,tw_coda_start,0.2911,0.0703,197,NA,9
lb,L15,155,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,155,tw_coda_start,0.3361,0.0447,NA,NA,9
lb,L15,134,0,10,0,guarda,guardar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.1391,0.002,NA,NA,9
lb,L15,129,10,0,1,rompió,romper,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,129,tw_coda_start,0.2484,0.022,NA,NA,9
lb,L15,150,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,150,tw_coda_start,0.2947,0.0356,128,NA,9
lb,L15,144,10,0,1,lanzó,lanzar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,144,tw_coda_start,0.2542,0.0236,NA,NA,9
lb,L12,128,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_syl1_end,0.2518,0.0132,53,NA,NA
lb,L12,157,0,10,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_syl1_end,0.1946,5e-4,371,NA,NA
lb,L12,132,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,132,tw_coda_start,0.2871,0.0384,89,NA,NA
lb,L12,171,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,171,tw_coda_start,0.1185,0.0055,174,NA,NA
lb,L12,131,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,131,tw_syl1_end,0.1146,0.0136,NA,NA,NA
lb,L12,134,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.2548,0.0158,87,NA,NA
lb,L12,141,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,141,tw_syl1_end,0.2422,0.053900000000000003,23,NA,NA
lb,L12,139,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,139,tw_syl1_end,0.201,0.0114,NA,NA,NA
lb,L12,123,0,7,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,123,tw_syl1_end,0.1638,0.0065,10,NA,NA
lb,L12,143,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,143,tw_syl1_end,0.0908,0.0016,10,NA,NA
lb,L12,140,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,140,tw_coda_start,0.2911,0.0703,72,NA,NA
lb,L12,162,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,162,tw_coda_start,0.3361,0.0447,NA,NA,NA
lb,L12,128,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.1391,0.002,NA,NA,NA
lb,L12,133,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,133,tw_coda_start,0.2484,0.022,NA,NA,NA
lb,L12,142,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,142,tw_coda_start,0.2947,0.0356,109,NA,NA
lb,L12,154,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,154,tw_coda_start,0.2542,0.0236,NA,NA,NA
lb,L24,128,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_syl1_end,0.2518,0.0132,53,NA,5
lb,L24,157,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,157,tw_syl1_end,0.1946,5e-4,371,NA,5
lb,L24,132,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,132,tw_coda_start,0.2871,0.0384,89,NA,5
lb,L24,171,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,171,tw_coda_start,0.1185,0.0055,174,NA,5
lb,L24,131,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,131,tw_syl1_end,0.1146,0.0136,NA,NA,5
lb,L24,134,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.2548,0.0158,87,NA,5
lb,L24,141,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,141,tw_syl1_end,0.2422,0.053900000000000003,23,NA,5
lb,L24,139,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,139,tw_syl1_end,0.201,0.0114,NA,NA,5
lb,L24,123,1,2,0.1,lavó,lavar,unstressed,0,-1.845826690498331,0.7719298245614035,word3_c2,123,tw_syl1_end,0.1638,0.0065,10,NA,5
lb,L24,143,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,143,tw_syl1_end,0.0908,0.0016,10,NA,5
lb,L24,140,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,140,tw_coda_start,0.2911,0.0703,72,NA,5
lb,L24,162,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,162,tw_coda_start,0.3361,0.0447,NA,NA,5
lb,L24,128,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.1391,0.002,NA,NA,5
lb,L24,133,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,133,tw_coda_start,0.2484,0.022,NA,NA,5
lb,L24,142,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,142,tw_coda_start,0.2947,0.0356,109,NA,5
lb,L24,154,0,10,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,154,tw_coda_start,0.2542,0.0236,NA,NA,5
lb,L23,140,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.2518,0.0132,50,NA,2
lb,L23,152,0,10,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,152,tw_syl1_end,0.1946,5e-4,61,NA,2
lb,L23,145,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,145,tw_coda_start,0.2871,0.0384,110,NA,2
lb,L23,157,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,157,tw_coda_start,0.1185,0.0055,47,NA,2
lb,L23,140,0,0,0,sube,subir,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.1146,0.0136,NA,NA,2
lb,L23,128,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.2548,0.0158,17,NA,2
lb,L23,151,10,0,1,come,comer,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,151,tw_syl1_end,0.2422,0.053900000000000003,87,NA,2
lb,L23,130,10,0,1,sacó,sacar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,130,tw_syl1_end,0.201,0.0114,NA,NA,2
lb,L23,129,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,129,tw_syl1_end,0.1638,0.0065,45,NA,2
lb,L23,136,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,136,tw_syl1_end,0.0908,0.0016,9,NA,2
lb,L23,148,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,148,tw_coda_start,0.2911,0.0703,197,NA,2
lb,L23,155,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,155,tw_coda_start,0.3361,0.0447,NA,NA,2
lb,L23,134,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.1391,0.002,NA,NA,2
lb,L23,129,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,129,tw_coda_start,0.2484,0.022,NA,NA,2
lb,L23,150,0,0,0,cambia,cambiar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,150,tw_coda_start,0.2947,0.0356,128,NA,2
lb,L23,144,0,10,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,144,tw_coda_start,0.2542,0.0236,NA,NA,2
hs,HS04,128,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,128,tw_syl1_end,0.2518,0.0132,53,NA,NA
hs,HS04,157,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,157,tw_syl1_end,0.1946,5e-4,371,NA,NA
hs,HS04,132,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,132,tw_coda_start,0.2871,0.0384,89,NA,NA
hs,HS04,171,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,171,tw_coda_start,0.1185,0.0055,174,NA,NA
hs,HS04,131,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,131,tw_syl1_end,0.1146,0.0136,NA,NA,NA
hs,HS04,134,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.2548,0.0158,87,NA,NA
hs,HS04,141,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,141,tw_syl1_end,0.2422,0.053900000000000003,23,NA,NA
hs,HS04,139,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,139,tw_syl1_end,0.201,0.0114,NA,NA,NA
hs,HS04,123,10,0,1,lavó,lavar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,123,tw_syl1_end,0.1638,0.0065,10,NA,NA
hs,HS04,143,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,143,tw_syl1_end,0.0908,0.0016,10,NA,NA
hs,HS04,140,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,140,tw_coda_start,0.2911,0.0703,72,NA,NA
hs,HS04,162,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,162,tw_coda_start,0.3361,0.0447,NA,NA,NA
hs,HS04,128,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.1391,0.002,NA,NA,NA
hs,HS04,133,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,133,tw_coda_start,0.2484,0.022,NA,NA,NA
hs,HS04,142,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,142,tw_coda_start,0.2947,0.0356,109,NA,NA
hs,HS04,154,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,154,tw_coda_start,0.2542,0.0236,NA,NA,NA
lb,L40,128,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,128,tw_syl1_end,0.2518,0.0132,53,NA,NA
lb,L40,157,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,157,tw_syl1_end,0.1946,5e-4,371,NA,NA
lb,L40,132,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,132,tw_coda_start,0.2871,0.0384,89,NA,NA
lb,L40,171,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,171,tw_coda_start,0.1185,0.0055,174,NA,NA
lb,L40,131,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,131,tw_syl1_end,0.1146,0.0136,NA,NA,NA
lb,L40,134,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,134,tw_coda_start,0.2548,0.0158,87,NA,NA
lb,L40,141,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,141,tw_syl1_end,0.2422,0.053900000000000003,23,NA,NA
lb,L40,139,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,139,tw_syl1_end,0.201,0.0114,NA,NA,NA
lb,L40,123,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c2,123,tw_syl1_end,0.1638,0.0065,10,NA,NA
lb,L40,143,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_c2,143,tw_syl1_end,0.0908,0.0016,10,NA,NA
lb,L40,140,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c2,140,tw_coda_start,0.2911,0.0703,72,NA,NA
lb,L40,162,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,162,tw_coda_start,0.3361,0.0447,NA,NA,NA
lb,L40,128,0,6,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,128,tw_coda_start,0.1391,0.002,NA,NA,NA
lb,L40,133,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c2,133,tw_coda_start,0.2484,0.022,NA,NA,NA
lb,L40,142,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c2,142,tw_coda_start,0.2947,0.0356,109,NA,NA
lb,L40,154,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c2,154,tw_coda_start,0.2542,0.0236,NA,NA,NA
hs,HS03,140,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_c2,140,tw_syl1_end,0.2518,0.0132,50,NA,11
hs,HS03,152,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c2,152,tw_syl1_end,0.1946,5e-4,61,NA,11
