participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
LA25,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA27,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA29,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS01,hs,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB02,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB04,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB08,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB09,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB11,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB13,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB15,ss,lava,stressed,0,NA,NA,NA,NA,word3_suffix
SB18,ss,lava,stressed,0,NA,NA,NA,NA,word3_suffix
SB21,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB10,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB30,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB32,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB38,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS03,hs,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS05,hs,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS09,hs,lava,stressed,0,0,0,0,-4.61512051684126,word3_suffix
HS11,hs,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS12,hs,lava,stressed,0,NA,NA,NA,NA,word3_suffix
HS13,hs,lava,stressed,0,0,0,0,-4.61512051684126,word3_suffix
HS15,hs,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS19,hs,lava,stressed,0,NA,NA,NA,NA,word3_suffix
HS21,hs,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS23,hs,lava,stressed,0,NA,NA,NA,NA,word3_suffix
HS25,hs,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS27,hs,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS28,hs,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS31,hs,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA03,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA05,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA09,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA11,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA13,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA15,la,lava,stressed,0,0,0,0,-4.61512051684126,word3_suffix
LA17,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA21,la,lava,stressed,0,0,0,0,-4.61512051684126,word3_suffix
LA23,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA25,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA27,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA29,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB01,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB03,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB05,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB06,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
SB07,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,lavo,unstressed,0,3,0,0.3,-2.60796674254523,word3_suffix
SB12,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB14,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,word3_suffix
SB16,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB17,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB19,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS04,hs,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS06,hs,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS07,hs,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS08,hs,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS10,hs,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS14,hs,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS17,hs,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS18,hs,lavo,unstressed,0,0,0,0,-4.61512051684126,word3_suffix
HS20,hs,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS22,hs,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS24,hs,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS26,hs,lavo,unstressed,0,NA,NA,NA,NA,word3_suffix
HS29,hs,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS30,hs,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA02,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA08,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA10,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA12,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA16,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA18,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA20,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA22,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA24,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA26,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA28,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA30,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA31,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS02,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB01,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB03,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB05,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB06,ss,llena,stressed,0,0,0,0,-4.61512051684126,word3_suffix
SB07,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB12,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB14,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB16,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
SB17,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
SB19,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS04,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS06,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS07,hs,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS08,hs,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS10,hs,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS14,hs,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS17,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS18,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS20,hs,llena,stressed,0,0,0,0,-4.61512051684126,word3_suffix
HS22,hs,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS24,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS26,hs,llena,stressed,0,NA,NA,NA,NA,word3_suffix
HS29,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
HS30,hs,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA02,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA08,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA10,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA12,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA16,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA18,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA20,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA22,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA24,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA26,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA28,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_suffix
LA30,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
LA31,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_suffix
HS01,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB02,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB04,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
SB08,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB09,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB11,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB13,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB15,ss,lleno,unstressed,0,NA,NA,NA,NA,word3_suffix
SB18,ss,lleno,unstressed,0,NA,NA,NA,NA,word3_suffix
SB21,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,lleno,unstressed,0,0,1,0,-4.61512051684126,word3_suffix
SB30,ss,lleno,unstressed,0,4,0,0.4,-2.33537491581704,word3_suffix
SB32,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
SB38,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS03,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS05,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS09,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS11,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS12,hs,lleno,unstressed,0,NA,NA,NA,NA,word3_suffix
HS13,hs,lleno,unstressed,0,0,0,0,-4.61512051684126,word3_suffix
HS19,hs,lleno,unstressed,0,NA,NA,NA,NA,word3_suffix
HS21,hs,lleno,unstressed,0,0,5,0,-4.61512051684126,word3_suffix
HS23,hs,lleno,unstressed,0,NA,NA,NA,NA,word3_suffix
HS25,hs,lleno,unstressed,0,4,0,0.4,-2.33537491581704,word3_suffix
HS27,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS28,hs,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
HS31,hs,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA01,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA03,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA05,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA09,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA11,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA13,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA15,la,lleno,unstressed,0,0,0,0,-4.61512051684126,word3_suffix
LA17,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA19,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA21,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
LA23,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA25,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA27,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_suffix
LA29,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_suffix
HS01,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB02,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB04,ss,manda,stressed,1,0,0,0,-4.61512051684126,word3_suffix
SB08,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB09,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB11,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB13,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB15,ss,manda,stressed,1,NA,NA,NA,NA,word3_suffix
SB18,ss,manda,stressed,1,NA,NA,NA,NA,word3_suffix
SB20,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB21,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB30,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB32,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB38,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS03,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS05,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS09,hs,manda,stressed,1,0,0,0,-4.61512051684126,word3_suffix
HS11,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS12,hs,manda,stressed,1,NA,NA,NA,NA,word3_suffix
HS13,hs,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS15,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS19,hs,manda,stressed,1,NA,NA,NA,NA,word3_suffix
HS21,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS23,hs,manda,stressed,1,NA,NA,NA,NA,word3_suffix
HS25,hs,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS27,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS28,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS31,hs,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA01,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA03,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA05,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA09,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA11,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA13,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA15,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA17,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA19,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA21,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA23,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA25,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA27,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA29,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS02,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB01,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
SB03,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB06,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB07,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
SB12,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB14,ss,mando,unstressed,1,0,0,0,-4.61512051684126,word3_suffix
SB16,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB17,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB19,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS04,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS06,hs,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
HS07,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS08,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS10,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS14,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS17,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS18,hs,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
HS20,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS22,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS24,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS26,hs,mando,unstressed,1,NA,NA,NA,NA,word3_suffix
HS29,hs,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS30,hs,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
LA02,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA08,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA10,la,mando,unstressed,1,4,0,0.4,-2.33537491581704,word3_suffix
LA12,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
LA16,la,mando,unstressed,1,4,0,0.4,-2.33537491581704,word3_suffix
LA18,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA20,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA22,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA24,la,mando,unstressed,1,0,0,0,-4.61512051684126,word3_suffix
LA26,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA28,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
LA30,la,mando,unstressed,1,0,9,0,-4.61512051684126,word3_suffix
LA31,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB01,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB03,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB06,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB07,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB12,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB14,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB16,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB17,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB19,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS04,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS06,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS07,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS08,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS10,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS14,hs,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS17,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS18,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS20,hs,pinta,stressed,1,0,0,0,-4.61512051684126,word3_suffix
HS22,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS24,hs,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS29,hs,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS30,hs,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA02,la,pinta,stressed,1,1,0,0.1,-3.49650756146648,word3_suffix
LA08,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA10,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA12,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA16,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA18,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA20,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA22,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA24,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA26,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA28,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA30,la,pinta,stressed,1,0,6,0,-4.61512051684126,word3_suffix
LA31,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS01,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB02,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB04,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB08,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB11,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB13,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB15,ss,pinto,unstressed,1,NA,NA,NA,NA,word3_suffix
SB18,ss,pinto,unstressed,1,NA,NA,NA,NA,word3_suffix
SB21,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB30,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB32,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB38,ss,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
HS03,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS05,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS09,hs,pinto,unstressed,1,0,0,0,-4.61512051684126,word3_suffix
HS11,hs,pinto,unstressed,1,0,6,0,-4.61512051684126,word3_suffix
HS12,hs,pinto,unstressed,1,NA,NA,NA,NA,word3_suffix
HS13,hs,pinto,unstressed,1,0,0,0,-4.61512051684126,word3_suffix
HS15,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS19,hs,pinto,unstressed,1,NA,NA,NA,NA,word3_suffix
HS21,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS23,hs,pinto,unstressed,1,NA,NA,NA,NA,word3_suffix
HS25,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS27,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS28,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
HS31,hs,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA01,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA03,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA05,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA09,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA11,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA13,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA15,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA17,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA21,la,pinto,unstressed,1,0,8,0,-4.61512051684126,word3_suffix
LA23,la,pinto,unstressed,1,0,1,0,-4.61512051684126,word3_suffix
LA25,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA27,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
LA29,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB01,ss,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB03,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB05,ss,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
SB06,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB10,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB12,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB14,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB16,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB17,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS04,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS06,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS07,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS08,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS10,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS14,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS17,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS18,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS20,hs,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS22,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS24,hs,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
HS29,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
HS30,hs,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA02,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA08,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA10,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA12,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA16,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA18,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA20,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA22,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA24,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA26,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA28,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
LA30,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_suffix
LA31,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_suffix
SB02,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB04,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB08,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB09,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
SB11,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
SB13,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_suffix
SB15,ss,rompio,unstressed,1,NA,NA,NA,NA,word3_suffix
SB18,ss,rompio,unstressed,1,NA,NA,NA,NA,word3_suffix
SB20,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_suffix
