participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
LA08,la,firma,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA10,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA12,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA16,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA18,la,firma,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA20,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA22,la,firma,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA24,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA26,la,firma,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA28,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA30,la,firma,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA31,la,firma,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB02,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB04,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB08,ss,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB09,ss,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB13,ss,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB15,ss,firmo,unstressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,firmo,unstressed,1,NA,NA,NA,NA,word3_c2
SB21,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,firmo,unstressed,1,0,5,0,-4.61512051684126,word3_c2
SB30,ss,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB32,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB38,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L11,lb,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L13,lb,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L17,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L19,lb,firmo,unstressed,1,0,5,0,-4.61512051684126,word3_c2
L25,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L27,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L29,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L35,lb,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L37,lb,firmo,unstressed,1,NA,NA,NA,NA,word3_c2
L39,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA01,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA03,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA09,la,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA11,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA13,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA15,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA17,la,firmo,unstressed,1,5,0,0.5,-2.11296423371848,word3_c2
LA19,la,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA21,la,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA23,la,firmo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA25,la,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA27,la,firmo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA29,la,firmo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB01,ss,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB05,ss,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB06,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB07,ss,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB12,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB16,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB17,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB19,ss,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
L12,lb,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
L16,lb,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
L18,lb,graba,stressed,1,5,0,0.5,-2.11296423371848,word3_c2
L24,lb,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
L28,lb,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
L32,lb,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
L34,lb,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
L36,lb,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
L38,lb,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
L40,lb,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA02,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA08,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA12,la,graba,stressed,1,0,0,0,-4.61512051684126,word3_c2
LA16,la,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA18,la,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA20,la,graba,stressed,1,7,0,0.7,-1.75785791755237,word3_c2
LA22,la,graba,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA24,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA26,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA28,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA30,la,graba,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA31,la,graba,stressed,1,0,8,0,-4.61512051684126,word3_c2
SB02,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB04,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB08,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB09,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB11,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB13,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB15,ss,grabo,unstressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,grabo,unstressed,0,NA,NA,NA,NA,word3_c2
SB20,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB21,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB30,ss,grabo,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB32,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB38,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L11,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L13,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L17,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L25,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L27,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L29,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L35,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L37,lb,grabo,unstressed,0,NA,NA,NA,NA,word3_c2
L39,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA01,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA03,la,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA05,la,grabo,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA09,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA11,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA13,la,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA15,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA17,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA21,la,grabo,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA23,la,grabo,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA25,la,grabo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA27,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA29,la,grabo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB02,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB04,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB08,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB09,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB13,ss,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB15,ss,guarda,stressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,guarda,stressed,1,NA,NA,NA,NA,word3_c2
SB20,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB21,ss,guarda,stressed,1,7,0,0.7,-1.75785791755237,word3_c2
SB10,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB30,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB32,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L11,lb,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L13,lb,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L17,lb,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L25,lb,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L27,lb,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L29,lb,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L35,lb,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L37,lb,guarda,stressed,1,NA,NA,NA,NA,word3_c2
L39,lb,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA01,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA09,la,guarda,stressed,1,7,0,0.7,-1.75785791755237,word3_c2
LA11,la,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA13,la,guarda,stressed,1,0,0,0,-4.61512051684126,word3_c2
LA15,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA21,la,guarda,stressed,1,0,0,0,-4.61512051684126,word3_c2
LA23,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA25,la,guarda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA27,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA29,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB01,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB05,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB06,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB07,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB12,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,guardo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
SB16,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB17,ss,guardo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
SB19,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L12,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L16,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L18,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L24,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L28,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L32,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L34,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L36,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L38,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L40,lb,guardo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA02,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA08,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA10,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA12,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA16,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA18,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA20,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA22,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA24,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA26,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA28,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA30,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA31,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB01,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB03,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB05,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB06,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB07,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB12,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,lanza,stressed,1,7,0,0.7,-1.75785791755237,word3_c2
SB16,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB17,ss,lanza,stressed,1,0,0,0,-4.61512051684126,word3_c2
SB19,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
L12,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
L16,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
L18,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
L24,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
L28,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
L32,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
L34,lb,lanza,stressed,1,0,0,0,-4.61512051684126,word3_c2
L36,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
L38,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
L40,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA02,la,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA08,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA12,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA16,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA18,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA20,la,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA22,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA24,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA26,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA28,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA30,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA31,la,lanza,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB02,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB04,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB08,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB13,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB15,ss,lanzo,unstressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,lanzo,unstressed,1,NA,NA,NA,NA,word3_c2
SB21,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB30,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB32,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L13,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L17,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L25,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L27,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L29,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L35,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L37,lb,lanzo,unstressed,1,NA,NA,NA,NA,word3_c2
L39,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA01,la,lanzo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA03,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,lanzo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA09,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA11,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA13,la,lanzo,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA15,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA23,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA25,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA27,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA29,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB02,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB04,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB08,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB09,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB11,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB13,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB15,ss,lava,stressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,lava,stressed,0,NA,NA,NA,NA,word3_c2
SB21,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB10,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB30,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB32,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB38,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
L11,lb,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
L13,lb,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
L17,lb,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
L25,lb,lava,stressed,0,0,9,0,-4.61512051684126,word3_c2
L29,lb,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
L37,lb,lava,stressed,0,NA,NA,NA,NA,word3_c2
LA03,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA05,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA09,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA11,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA13,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA15,la,lava,stressed,0,0,0,0,-4.61512051684126,word3_c2
LA17,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA21,la,lava,stressed,0,0,0,0,-4.61512051684126,word3_c2
LA23,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA25,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA27,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA29,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB01,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB03,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB05,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB06,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB07,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB12,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB14,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB16,ss,lavo,unstressed,0,8,0,0.8,-1.6094379124341,word3_c2
SB17,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB19,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L12,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L16,lb,lavo,unstressed,0,0,4,0,-4.61512051684126,word3_c2
L18,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L24,lb,lavo,unstressed,0,6,0,0.6,-1.9236870122706,word3_c2
L28,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L32,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L34,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L36,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L38,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L40,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA02,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA08,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA10,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA12,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA16,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA18,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA20,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA22,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA24,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA26,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA28,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA30,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA31,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB01,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB03,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB05,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB06,ss,llena,stressed,0,0,0,0,-4.61512051684126,word3_c2
SB07,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB12,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB14,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB16,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB17,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB19,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
L12,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
L16,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
L18,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
L24,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
L28,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
L32,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
L34,lb,llena,stressed,0,0,0,0,-4.61512051684126,word3_c2
L36,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
L38,lb,llena,stressed,0,0,0,0,-4.61512051684126,word3_c2
L40,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA02,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA08,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA10,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA12,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA16,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA18,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA20,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA22,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA24,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA26,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA28,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA30,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA31,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB02,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB04,ss,lleno,unstressed,0,0,1,0,-4.61512051684126,word3_c2
SB08,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB09,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB11,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB13,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB15,ss,lleno,unstressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,lleno,unstressed,0,NA,NA,NA,NA,word3_c2
SB21,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB30,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB32,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB38,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L11,lb,lleno,unstressed,0,0,0,0,-4.61512051684126,word3_c2
L17,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L25,lb,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L27,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L29,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L35,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L37,lb,lleno,unstressed,0,NA,NA,NA,NA,word3_c2
